address	type	comment
00502f00	PLATE	Transforms a world-space line segment into an object's local frame, traces it against the object's BSP collision tree, and writes the world-space hit point and surface info on success.
005030e0	PLATE	Removes the component of a vector along a plane normal, projecting it onto the plane defined by that normal.
00503170	PLATE	Reallocates the contact array to roughly double its capacity (in 0x30-byte records), zeroing new space and copying existing entries.
005031e0	PLATE	Reserves the next 0x30-byte slot in the contact array, growing the buffer first if full, and returns a pointer to the new slot.
00503210	PLATE	Saves a collision body's current position and rotation vectors into the output struct and overwrites them with new values from the contact source.
00503280	PLATE	Initializes a contact record by storing the two body handles, two position vectors, and an extra 8-byte field into the record struct.
005032d0	PLATE	Appends two mirrored contact entries (one for each body) describing the same collision into the global contact buffer.
005033e0	PLATE	Resets the contact buffer then tests the two referenced bodies for intersection, pushing collision contacts and writing back updated body transforms when they overlap.
005034f0	PLATE	Copies the 256-entry CRC32 lookup table from the global table into the destination buffer.
00503520	PLATE	Computes the CRC32 checksum of a byte buffer using the object's 256-entry lookup table.
00503560	PLATE	Initializes an empty linked-list header, zeroing the count and head/tail pointers and storing the backing allocator pointer.
00503580	PLATE	Allocates a 16-byte node from the backing reusable buffer, stores the given value, and links it onto the tail of the list while incrementing the node count.
005035e0	PLATE	Allocates a node from the reusable buffer and links it onto the tail of the queue with the given payload value.
00503640	PLATE	Unlinks the front node of the queue, decrements the count, and returns its stored payload value.
00503680	PLATE	Records the current high-resolution performance counter as the timer's baseline and zeroes the accumulated time.
005036a0	PLATE	Computes milliseconds elapsed since the last sample using QueryPerformanceCounter/Frequency, adds it to the accumulated time, and stores the rounded total in a global tick counter.
00503730	PLATE	Refreshes the accumulated timer and returns the rounded elapsed time in milliseconds as an integer.
00503740	PLATE	Refreshes the accumulated timer and returns the total elapsed time in milliseconds as a floating-point value.
00503750	PLATE	Allocates the global high-resolution timer object, verifies QueryPerformanceFrequency support, and shows a "Timer problems" error dialog if the CPU cannot keep time.
005037d0	PLATE	Frees the heap-allocated string pointed to by the object's first field.
005037e0	PLATE	Walks the linked list comparing each node's name string to the target and returns the first matching entry or null.
00503840	PLATE	Constructs the named-list object by duplicating the supplied name string, initializing the embedded list, and zeroing its remaining fields.
005038b0	PLATE	Searches the scheduler's event list for an entry whose tag field (+0x10) matches param_2, then removes it from the timed event queue and frees the list node.
00503900	PLATE	Searches the scheduler's event list for an entry whose id field (+0xc) matches param_2, then removes it from the timed event queue and frees the list node.
00503950	PLATE	Scans the scheduler's event list and returns the smallest time value (+0xc) among all events, setting the optional output flag to indicate whether any events were present.
005039b0	PLATE	Advances the cyclic counter for an event, marking the trigger flag and incrementing the index modulo the period, then writes the current counter and index back into the event record at +0x20 and +0x24.
00503a10	PLATE	Returns whether an event is currently due by checking its enable flag, state value, and elapsed-time threshold against the scheduler's base time.
00503a70	PLATE	Destroys a scheduler channel by clearing its embedded list at +0x18 and freeing the duplicated name string stored at offset 0.
00503ad0	PLATE	Initializes a scheduler channel by duplicating the given name string, initializing its embedded list, and setting its default enabled, count, and flag fields.
00503b40	PLATE	Inserts or updates an entry keyed by param_2 in the scheduler's key-ordered list, allocating a new payload (copying param_3/param_4 when provided) and linking it at the position that keeps the list sorted by key.
00503c10	PLATE	Destroys a scheduler table object by clearing its embedded list at +0x10 and freeing the duplicated name string stored at offset 0.
00503c70	PLATE	Removes the event from its owner's list and, if a callback pointer is set, invokes that callback with the event's owner and user-data arguments.
00503ca0	PLATE	Pushes a new frame time into a 10-entry rolling buffer and stores the windowed average converted to a clamped 200-1000 rate value.
00503d50	PLATE	Removes an Out_History entry by updating the running byte total and frame-rate average, invoking its callback, then freeing its buffer and the entry itself.
00503df0	PLATE	Looks up a named entry in the list at this+0x28 and, if absent, allocates and constructs a new 0x24-byte entry from the name and appends it before returning it.
00503e80	PLATE	Looks up a named entry in the list at this+0x34 and, if absent, allocates and constructs a new 0x1c-byte entry from the name and appends it before returning it.
00503f10	PLATE	Constructs the object by initializing its three named-entry lists, storing the supplied references, allocating the per-slot arrays and registering their named entries, and seeding the 10-sample frame-time buffer with a default rate of 500.
00504110	PLATE	Constructs the session wrapper by creating its CString, storing the string manager and parameters, allocating and building the 0xb8-byte NetState, and creating a list seeded with the string.
00504220	PLATE	Returns the private-channel object at the bounds-checked index, lazily allocating and initializing a new "Private Sequence %d" channel into the slot if none exists yet.
00504300	PLATE	Returns the send-channel object at the bounds-checked index in the this+0x20 array, lazily allocating and initializing a new "Private Sequence %d" named-list channel into the slot if none exists yet.
